avg_hotel_occ_daily,total_bags,no_cancel_num,all_discounts,original_pay,Segments,vacation_daily_difference
0.09059542469115277,0.1,0.11764705882352941,0.0,0.014849876014464743,G2,0.10344827586206896
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.17647058823529413,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.08899064514426612,0.1,0.11764705882352941,0.0,0.031164110859770253,G2,0.10344827586206896
0.0497091937888906,0.0,0.11764705882352941,0.0,0.03234364125243133,G1,0.034482758620689655
0.20250824323739064,0.1,0.17647058823529413,0.0,0.23388673007017094,Outlier,0.25862068965517243
0.029592977444047007,0.1,0.11764705882352941,0.0,0.03463835541384579,G1,0.034482758620689655
0.021750874809877828,0.1,0.0,0.0,0.011536024883217975,G1,0.034482758620689655
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.1,0.0,0.0,0.013984981687234718,G4,0.20689655172413793
0.07654310801670382,0.0,0.11764705882352941,0.0,0.011684116745593795,G2,0.10344827586206896
0.014723572058104727,0.0,0.11764705882352941,0.0,0.02489977776757905,G1,0.034482758620689655
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.06644123277669682,0.0,0.0,0.0,0.0,G2,0.0
0.1920553857537473,0.1,0.17647058823529413,0.0,0.18347398906012768,G4,0.20689655172413793
0.16278373663872733,0.0,0.11764705882352941,0.23529411764705885,0.02714055431777675,G4,0.1896551724137931
0.06087494782827438,0.1,0.11764705882352941,0.0,0.033854840640381384,G1,0.08620689655172414
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021724270081150705,0.2,0.11764705882352941,0.0,0.013507113377331917,G1,0.034482758620689655
0.021750874809877828,0.1,0.0,0.0,0.15108066842894408,G2,0.1206896551724138
0.08133801876563648,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.034664634786437734,0.1,0.11764705882352941,0.0,0.035802745424410934,G1,0.017241379310344827
0.10759843000910363,0.0,0.11764705882352941,0.0,0.017740742720906456,G2,0.10344827586206896
0.022176876336705287,0.0,0.11764705882352941,0.0,0.00801304722427117,G1,0.017241379310344827
0.09623480475457614,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.09434638109196887,0.1,0.11764705882352941,0.0,0.031519909839024626,G1,0.08620689655172414
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.09568476420816266,0.1,0.11764705882352941,0.4705882352941177,0.012708931358712084,G2,0.10344827586206896
0.07506438476250589,0.0,0.11764705882352941,0.0,0.025140604470292444,G1,0.08620689655172414
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.1,0.0,0.0,0.01012513052665346,G5,0.22413793103448276
0.1416588837425493,0.1,0.11764705882352941,0.0,0.005209710851821554,G3,0.15517241379310345
0.26997541456164864,0.1,0.17647058823529413,0.0,0.026256734512926816,Outlier,0.3103448275862069
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.18561552068821413,0.0,0.0,0.0,0.0,G2,0.0
0.07675387426221922,0.0,0.11764705882352941,0.0,0.015465427174052413,G1,0.08620689655172414
0.07639243323341985,0.0,0.23529411764705882,0.0,0.0614164868352012,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.050304553151429815,0.1,0.11764705882352941,0.0,0.022250684037731724,G1,0.034482758620689655
0.03757608746809275,0.0,0.11764705882352941,0.0,0.003835721176615869,G1,0.06896551724137931
0.09623480475457614,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.04580034697407715,0.0,0.11764705882352941,0.0,0.02798084552410089,G1,0.05172413793103448
0.10553108198103231,0.1,0.11764705882352941,0.0,0.012939349048734526,G2,0.1206896551724138
0.034222603697186764,0.1,0.11764705882352941,0.0,0.02498446927992816,G1,0.017241379310344827
0.1695629923862992,0.0,0.11764705882352941,0.0,0.020975106846149588,G3,0.1724137931034483
0.09466268175572463,0.0,0.11764705882352941,0.0,0.017695794711559163,G1,0.08620689655172414
0.07460788361811461,0.0,0.11764705882352941,0.0,0.030304894175826203,G1,0.08620689655172414
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.14092516272139513,0.0,0.0,0.0,0.0,G2,0.0
0.02935126933263376,0.0,0.11764705882352941,0.0,0.03180048004473983,G1,0.034482758620689655
0.06553183054452826,0.0,0.11764705882352941,0.0,0.02166683305315741,G1,0.05172413793103448
0.12498630775881561,0.1,0.11764705882352941,0.0,0.002305596311045902,G2,0.0
0.12445830980042015,0.1,0.11764705882352941,0.0,0.01010999014455753,G2,0.1206896551724138
0.021750874809877828,0.1,0.0,0.0,0.0047753711404445506,G1,0.06896551724137931
0.1111315907435158,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.0816525737122842,0.0,0.11764705882352941,0.0,0.0035125686462558546,G1,0.08620689655172414
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.09356112650178418,0.1,0.11764705882352941,0.0,0.0020065737646512765,G2,0.10344827586206896
0.09537560158769323,0.0,0.11764705882352941,0.0,0.008814541201474485,G1,0.08620689655172414
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.09623480475457614,0.0,0.0,0.0,0.0,G2,0.0
0.07649111668185389,0.1,0.11764705882352941,0.0,0.005420729927283583,G1,0.08620689655172414
0.4239640965112487,0.0,0.0,0.0,0.0,G2,0.0
0.2604352024646236,0.1,0.17647058823529413,0.0,0.1966953277253989,Outlier,0.3103448275862069
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.12602837673245548,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.1,0.0,0.0,0.023692805432369096,G1,0.017241379310344827
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.37927373854442975,0.0,0.0,0.0,0.0,G2,0.0
0.12349976369197349,0.0,0.11764705882352941,0.0,0.01317970261450742,G2,0.1206896551724138
0.14092516272139513,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.05154444678775715,0.0,0.0,0.0,0.0,G2,0.0
0.06307230134907,0.1,0.11764705882352941,0.0,0.016117883014998915,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.14004524371149635,0.0,0.11764705882352941,0.0,0.022720035882705568,G3,0.13793103448275862
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.009936822024335327,G1,0.05172413793103448
0.1355854253011451,0.0,0.11764705882352941,0.0,0.019110001026707162,G3,0.15517241379310345
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.07815017639268772,0.0,0.11764705882352941,0.0,0.03634637976904294,G1,0.06896551724137931
0.05008210999814706,0.0,0.11764705882352941,0.0,0.029514282348254338,G1,0.034482758620689655
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.1,0.0,0.0,0.010445917372310987,G3,0.15517241379310345
0.06277625100376795,0.3,0.23529411764705882,0.0,0.06442374522900539,G1,0.05172413793103448
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.03602846657869597,0.1,0.11764705882352941,0.0,0.00982468856943734,G2,0.0
0.06445996024016784,0.0,0.11764705882352941,0.0,0.0013299879397393867,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.022760725659588383,G1,0.06896551724137931
0.06455121081309281,0.1,0.11764705882352941,0.11764705882352942,0.006709081816259162,G1,0.05172413793103448
0.12602837673245548,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.015858614045549498,0.0,0.11764705882352941,0.0,0.018282957654716964,G1,0.05172413793103448
0.4239640965112487,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.1,0.0,0.0,0.02322250731351426,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.036316936632377624,0.2,0.11764705882352941,0.0,0.011279111524527655,G1,0.034482758620689655
0.07810269288734797,0.2,0.11764705882352941,0.0,0.01608996793550954,G1,0.08620689655172414
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.09623480475457614,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.005221066138393501,G1,0.017241379310344827
0.021750874809877828,0.0,0.0,0.0,0.023784120861885177,G1,0.05172413793103448
0.09623480475457614,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.1111315907435158,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.1,0.0,0.0,0.011313650521183998,G1,0.017241379310344827
0.03243657216202533,0.1,0.11764705882352941,0.0,0.00873505419547085,G2,0.0
0.28989302261079175,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.06178865616264287,0.1,0.11764705882352941,0.0,0.009607991850689336,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.12683036693064959,0.0,0.11764705882352941,0.0,0.005492173605298755,G3,0.13793103448275862
0.021750874809877828,0.0,0.0,0.5294117647058824,0.02678854043404637,G1,0.017241379310344827
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.020138600735349434,G1,0.05172413793103448
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.1,0.0,0.0,0.01741759019054644,G1,0.06896551724137931
0.05096618769413441,0.1,0.11764705882352941,0.0,0.020383685670527306,G1,0.05172413793103448
0.04785342667431844,0.0,0.11764705882352941,0.0,0.014066834377940842,G1,0.05172413793103448
0.021750874809877828,0.1,0.0,0.17647058823529413,0.028659797033715267,G1,0.08620689655172414
0.2005123066771538,0.0,0.0,0.0,0.0,G2,0.0
0.07996576873754596,0.1,0.35294117647058826,0.0,0.08687220050786519,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.07641993021755779,0.1,0.11764705882352941,0.0,0.032974332794114936,G1,0.08620689655172414
0.021750874809877828,0.1,0.0,0.0,0.21582993187301197,G2,0.1206896551724138
0.0506269056344936,0.1,0.11764705882352941,0.0,0.018491611045476503,G1,0.05172413793103448
0.06441324485035564,0.0,0.11764705882352941,0.0,0.02163655228896555,G1,0.05172413793103448
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.0634323302866975,0.1,0.11764705882352941,0.0,0.019205101551747226,G1,0.05172413793103448
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.01123936802152584,G1,0.05172413793103448
0.03560559182517765,0.1,0.11764705882352941,0.0,0.004180638006238784,G1,0.017241379310344827
0.1111315907435158,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.049702358336569635,0.1,0.11764705882352941,0.0,0.03530642477382872,G1,0.034482758620689655
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.2005123066771538,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.0632815468810157,0.1,0.11764705882352941,0.0,0.016686120480536804,G1,0.06896551724137931
0.2955144722198295,0.0,0.11764705882352941,0.0,0.11986640505348105,Outlier,0.3275862068965517
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.12602837673245548,0.0,0.0,0.0,0.0,G2,0.0
0.06453913045070489,0.1,0.11764705882352941,0.0,0.015042442749247358,G1,0.05172413793103448
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.050818104330913105,0.1,0.23529411764705882,0.0,0.04206187401025666,G1,0.034482758620689655
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.046005030365313726,0.0,0.11764705882352941,0.0,0.016934044237357664,G1,0.05172413793103448
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.0665720994898611,0.0,0.23529411764705882,0.0,0.026020639179618398,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.06477841783439495,0.0,0.11764705882352941,0.0,0.011389825568604147,G1,0.05172413793103448
0.0475381579233421,0.0,0.11764705882352941,0.0,0.0033147974051277638,G1,0.05172413793103448
0.05017039673135963,0.0,0.11764705882352941,0.0,0.00818479593367188,G1,0.034482758620689655
0.05211042379168173,0.0,0.23529411764705882,0.4705882352941177,0.015672188017049966,G1,0.05172413793103448
0.12467825463855269,0.2,0.47058823529411764,0.0,0.03328045239461703,G2,0.1206896551724138
0.06603559019072092,0.0,0.11764705882352941,0.0,0.019320073828288195,G1,0.08620689655172414
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.10838330442089589,0.0,0.11764705882352941,0.0,0.002907899636299634,G2,0.1206896551724138
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.1534826567505383,0.0,0.11764705882352941,0.0,0.13002654771373134,G3,0.1724137931034483
0.12602837673245548,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.1,0.0,0.0,0.05557703071557705,G5,0.2413793103448276
0.1111315907435158,0.0,0.0,0.0,0.0,G2,0.0
0.09230115323934257,0.0,0.11764705882352941,0.0,0.01612781889074937,G2,0.10344827586206896
0.07938984502547668,0.0,0.11764705882352941,0.0,0.020001391022605064,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.06617385874442347,0.0,0.11764705882352941,0.0,0.017419009601367937,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0036535634545242063,G1,0.034482758620689655
0.06543867132089848,0.0,0.11764705882352941,0.0,0.018234697686786185,G1,0.05172413793103448
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.13606648286619002,0.0,0.11764705882352941,0.0,0.022876644210010347,G3,0.15517241379310345
0.06713190829333715,0.1,0.11764705882352941,0.0,0.005634114687448103,G1,0.08620689655172414
0.10412643144341585,0.0,0.11764705882352941,0.0,0.030017226916003524,G2,0.1206896551724138
0.06530113208900996,0.0,0.11764705882352941,0.0,0.02843647639780029,G1,0.05172413793103448
0.021750874809877828,0.0,0.0,0.0,0.02646396849286486,G1,0.034482758620689655
0.14092516272139513,0.0,0.0,0.29411764705882354,0.0,G2,0.0
0.02270039750056138,0.0,0.11764705882352941,0.0,0.0031449412434890445,G1,0.034482758620689655
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.04699841322849493,0.0,0.11764705882352941,0.0,0.012040388861788657,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.13084980599019755,G4,0.20689655172413793
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.06466836006915895,0.0,0.11764705882352941,0.0,0.03328376435320051,G1,0.05172413793103448
0.06644123277669682,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.07564608097914587,0.1,0.11764705882352941,0.0,0.022116313146630342,G1,0.08620689655172414
0.06644123277669682,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.1,0.0,0.5294117647058824,0.04010450648741716,G3,0.1724137931034483
0.1419076523098219,0.0,0.11764705882352941,0.0,0.0029419654960154773,G3,0.15517241379310345
0.0932098261496971,0.0,0.11764705882352941,0.0,0.005849865132315111,G2,0.10344827586206896
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.036649189271129895,0.0,0.11764705882352941,0.0,0.014445343930339104,G1,0.034482758620689655
0.1111315907435158,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.04989787089393176,0.1,0.11764705882352941,0.0,0.031614064090183684,G1,0.034482758620689655
0.044778256762896436,0.1,0.11764705882352941,0.0,0.023552756897981742,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.047424143199327785,0.1,0.23529411764705882,0.0,0.03726189974890622,G1,0.05172413793103448
0.08114282431672515,0.0,0.11764705882352941,0.0,0.015860969656308597,G1,0.08620689655172414
0.03732606198450235,0.0,0.35294117647058826,0.0,0.016608526022295157,G1,0.034482758620689655
0.18685518156226036,0.0,0.11764705882352941,0.0,0.07750787418153224,G5,0.22413793103448276
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.18561552068821413,0.0,0.0,0.0,0.0,G2,0.0
0.05154444678775715,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.08027857020834286,0.0,0.11764705882352941,0.0,0.02949299118593194,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.062107462900291566,0.1,0.11764705882352941,0.0,0.006662714396090375,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.1,0.0,0.0,0.016972841466478487,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.018282484517776466,G1,0.06896551724137931
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.05154444678775715,0.0,0.0,0.0,0.0,G2,0.0
0.0369341756493381,0.1,0.11764705882352941,0.0,0.010792726749695893,G1,0.034482758620689655
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.09703609666592704,0.0,0.11764705882352941,0.0,0.00481889973897035,G2,0.10344827586206896
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.018270182957323522,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.1111315907435158,0.0,0.0,0.0,0.0,G2,0.0
0.12248477273036566,0.1,0.11764705882352941,0.0,0.005048844292052293,G3,0.13793103448275862
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.04608866961164746,0.0,0.11764705882352941,0.0,0.018489245360774013,G1,0.05172413793103448
0.060502070412731444,0.1,0.11764705882352941,0.0,0.030115166262686576,G1,0.06896551724137931
0.03705930865164519,0.1,0.11764705882352941,0.0,0.009350132218118022,G1,0.034482758620689655
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.03747321429859934,0.2,0.11764705882352941,0.0,0.004523662288099708,G1,0.034482758620689655
0.06250966836325024,0.1,0.11764705882352941,0.0,0.008827789035808425,G1,0.06896551724137931
0.045475185826155035,0.1,0.11764705882352941,0.0,0.009147156470644456,G2,0.0
0.03399946225706076,0.1,0.11764705882352941,0.0,0.021672037559502887,G1,0.017241379310344827
0.10531805794139049,0.1,0.11764705882352941,0.0,0.022685970022989724,G3,0.13793103448275862
0.21540909266609345,0.0,0.0,0.0,0.0,G2,0.0
0.06544850940664533,0.0,0.11764705882352941,0.0,0.02279195269766124,G1,0.05172413793103448
0.08133801876563648,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.03746769007379511,0.1,0.11764705882352941,0.0,0.004696357271381414,G1,0.05172413793103448
0.036613530089668875,0.1,0.11764705882352941,0.0,0.011653835981401933,G1,0.034482758620689655
0.06612718214832478,0.1,0.11764705882352941,0.0,0.003417468121215792,G1,0.06896551724137931
0.052003027275192716,0.0,0.11764705882352941,0.0,0.008183376522850385,G1,0.05172413793103448
0.06496480611033885,0.0,0.11764705882352941,0.0,0.028300212958936918,G1,0.05172413793103448
0.06534328533811304,0.0,0.11764705882352941,0.0,0.008116664214240192,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.03507901371669674,0.0,0.11764705882352941,0.0,0.01109979262407898,G1,0.017241379310344827
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.09328168762460831,0.0,0.11764705882352941,0.17647058823529413,0.0058933937308409115,G2,0.10344827586206896
0.06533392829441374,0.0,0.11764705882352941,0.0,0.027522375828758498,G1,0.05172413793103448
0.11018857763795971,0.1,0.11764705882352941,0.0,0.02484678643024329,G2,0.10344827586206896
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.09894239699690521,Outlier,0.25862068965517243
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.06555014117730634,0.1,0.11764705882352941,0.0,0.003156296530060992,G1,0.05172413793103448
0.021750874809877828,0.0,0.0,0.0,0.0,G2,0.0
0.021750874809877828,0.0,0.0,0.0,0.016214876087800967,G4,0.20689655172413793
